ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.m0,best_algorithm
0.4925274562045067,0.7873092198769266,0.0152036500988329,0.0390226038499915,2.5668300225190466,0.6021826568414989,0.8361955695732839,1.0902727118880262,0.9540000778898012,-1.4722130144080234,2.352317657425252,1.6,0.0395999999999999,0.0308999999999999,1.2949675175965825,0.0940999999999999,0.0827999999999999,1.1364745468078337,0.2262999999999999,0.1677999999999999,1.3488467383941338,0.1704176314349178,0.7155910555456397,0.1510528886493864,0.2891766697395954,-0.1045765692625501,0.1750814682826049,0.2568132387852687,0.4590846774899405,0.8851021270265033,0.1634852018171738,0.2419126401841579,0.3585587124723993,0.7415730839271958,-4.303093892900804,-3.876750535563082,-2.8216261137742578,-0.5993508654578145,-4.284366148578252,-3.882685831114711,-3.28526080275918,-1.3235789991514173,0.7911953539757745,-0.1991991991991991,0.5176176176176176,modcma
0.343885955359913,0.71738906943947,0.0276390217413295,0.0369655570435871,1.3376465510243474,0.3933107749749377,0.880282048213366,4.4900292589926565,0.968044817705945,-0.9096357905485024,-0.0941247024560734,1.0,0.0896,0.1,0.8959999999999999,0.1760999999999999,0.0806999999999999,2.183216843159534,0.2771,0.1296,2.138331840175119,0.1503144581352392,0.6988469229320025,0.1454551666040988,0.2967270624437238,-0.1242262107963078,0.6481300031864574,0.772069753601359,0.9504050263387492,1.0426537960752482,0.5304344594998258,0.6554153875043357,0.8131354912311828,1.043180141557876,-1.8354923536200505,-1.18897026725117,-0.2587078103761804,0.2224980336567488,-2.4049535409492107,-1.7648636353572762,-0.9570681487627114,0.2211568451293936,0.8068817388985998,0.0170170170170169,0.5422422422422423,modcma
0.0920610995584459,0.9420848708254834,0.0015279042212662,0.0099611336442527,6.582114576739123,0.3772756932484481,0.2776216748661359,1.3059674784280673,0.679258862548523,-3.395341496454941,18.693440882339686,5.0,0.1,0.0774999999999999,1.290790562012973,0.1147999999999999,0.0966999999999999,1.1870707964417104,0.2392,0.1525,1.5709646543053464,0.1299017747741155,0.6609029582430515,0.1081589760777759,0.3280049946020481,-0.1531487292596084,1.0745549348899783,1.1874654149199118,1.0117142690870504,0.864574509638796,0.2580736493028685,0.5848922249296065,0.5387964604588698,0.6483472363331386,0.3889263999897098,0.9778903056341176,0.0611068583761179,-0.7064315471918892,-3.7999145524888633,-2.126046356065681,-2.362139840507171,-1.8010559098785108,0.7336990259550139,0.0570570570570569,0.6049049049049049,modde
0.1405891347195398,0.6103752629916664,0.0154694590518178,0.0231217114748883,1.4946726357338356,0.2295213464049323,0.7469178100870917,4.867827390393399,0.8922102299739766,-0.3511251247992478,-0.5528311298308792,1.0,0.0815999999999999,0.0596,1.369639682573129,0.1837,0.1449999999999999,1.266862600919246,0.3339999999999999,0.1522,2.195000888550393,0.1297521866223437,0.7668412305199723,0.1326122484835747,0.2416688496085614,-0.1243306950965715,0.2009264270267529,0.4354752001641266,0.8259647623017369,1.127342199908205,0.1765250931635404,0.2880492180248867,0.482127100134027,1.246610690375721,-4.168276114018551,-2.944785798791916,-0.9078390699031464,0.664265333483552,-4.217576757119927,-3.6463947663051774,-2.6523896401716747,1.2630557281753256,0.7322642663413645,-0.4754754754754753,0.3612612612612612,DiagonalCMA
0.4321383303780165,0.6276269303359137,0.0086700818193227,0.0435660700138873,5.071704201849416,0.4320097173319202,0.5029528554997527,7.581652625012877,0.5063105999537446,-0.4449823349716838,-0.2190177084544999,1.0,0.0961,0.0986,0.9749789144982935,0.1562999999999999,0.1593999999999999,0.9806143517318524,0.2724999999999999,0.2697,1.010347932390004,0.1727010815608195,0.609886826522569,0.1106271386970143,0.3613196905353176,-0.4931670317989932,0.6352234935073187,0.6571045122821481,0.6841540088397542,0.8369063340493146,0.5251806182980341,0.570766080332161,0.6090425553615374,0.7880134205738599,-1.902819495806959,-1.7886789997065031,-1.647575558321367,-0.8507610757825017,-2.4319150948689114,-2.1984163756953263,-2.0023650440008205,-1.0857338942775114,0.8838752513602565,0.5975975975975973,0.6726726726726727,modcma
0.4923060876575292,0.8995533953803493,0.0196739876980449,0.0417804559443177,2.123650306022291,0.6886264247676891,0.6864542089932767,4.064942558347802,0.9657047829091978,-2.329769297020279,5.014910091404627,1.0,0.0359,0.0085999999999999,4.255285272003539,0.0390999999999999,0.0342999999999999,1.140227016179606,0.2633,0.1803999999999999,1.4595411626487975,0.1571367082993586,0.7478791651070378,0.1515331924283315,0.2612726654141282,-0.0512092708252834,0.1760996577153639,0.2640296565940985,0.3542230433515427,0.6624333313729558,0.1607855887355697,0.2436089570518862,0.3338458902801959,0.5751745257215541,-4.297783765342817,-3.839107367617396,-3.368623405414465,-1.7608782979695603,-4.2981928326591055,-3.873998685477298,-3.4118328271623177,-2.1758228390513823,0.6986989368098986,-0.3953953953953952,0.4324324324324324,modde
0.526625394530358,0.6522078915237791,0.0160649053594446,0.058473337636038,3.640027931822895,0.5307224216708288,0.9239935558066849,8.633494563628028,0.959993336356728,-0.6429491493472171,-0.530526836005655,1.0,0.0722,0.0329999999999999,2.1893242444609253,0.0619,0.0613999999999999,1.0077862210080069,0.1977999999999999,0.1407,1.4062557208527935,0.1521538670955314,0.6956085755509911,0.1368636149756086,0.2978660353386353,-0.1240177569984012,0.6850156094608759,0.6670515237559383,0.6772454284735766,0.8209995856022865,0.6354810677527982,0.6104251353750486,0.6066083535979824,0.6958280942301609,-1.6430811446781988,-1.7367837554210706,-1.683611800961144,-0.9337364748895762,-1.8669478105360853,-1.9952739406375284,-2.014825177258317,-1.5578739960436327,0.824107797690942,-0.1311311311311311,0.5376376376376377,DiagonalCMA
0.8204243490753742,0.7252550751528737,0.050728159500718,0.0577689186853766,1.1387921719119103,0.9127005725120944,0.8570770029589051,1.347505342605015,0.9825519772013704,-0.8031794776591523,-0.2950422067072394,1.0,0.0343999999999999,0.0081999999999999,4.4562091503267975,0.0366,0.0173,2.121349206349206,0.0846999999999999,0.0741999999999999,1.1420537653451055,0.3036459949037949,0.7765784282127376,0.2577489743714291,0.2514754426258183,-0.059247917831919,0.1836409968725863,0.2789848592128549,0.3789889208621825,0.5556251729297589,0.1660286371661797,0.2523046129787173,0.3470069943776022,0.5252921816296294,-4.258447484063408,-3.7610953552977913,-3.239434897222168,-2.3180315303609973,-4.27133972055355,-3.829460371217752,-3.344425164716091,-2.4313041906531185,0.6662233528278804,-0.5235235235235234,0.3809809809809809,DiagonalCMA
0.7532329031589596,0.7909176672793444,0.0348183329655034,0.0468365951182241,1.345208753152599,0.812648793878487,0.8852197956313266,1.203164715704876,0.9770513474394106,-1.4081949752197056,1.463935900502107,1.4,0.0313,0.0087999999999999,3.5951699100692904,0.0627999999999999,0.0755,0.8318443583510877,0.1234999999999999,0.0887999999999999,1.3909592181828747,0.2407898809693775,0.7619305293940939,0.1885134579707957,0.2586590953850562,-0.0679665226487576,0.1633593917830321,0.2479753704032579,0.3441141958103689,0.6864096729343471,0.1558739346152225,0.2380048753173388,0.3307081200842936,0.5891563625297633,-4.364242885133288,-3.922853444367617,-3.4213553822869485,-1.6358084954047414,-4.323347860290996,-3.902701006915091,-3.427903579453465,-2.1042122343764147,0.7359086058263993,-0.6596596596596593,0.418118118118118,modcma
0.84547667663619,0.6983829336578734,0.0299479352257875,0.0635699228573405,2.1226175175096342,0.8460186169650721,0.927389492112728,3.886208737983009,0.9530407900630596,-0.6617825831938374,-0.2957704386861636,1.8,0.0590999999999999,0.0322,1.8401426227635151,0.0588,0.0558999999999999,1.0515595769666874,0.105,0.0962,1.0928037117263265,0.2529753493017805,0.6776852311946018,0.1916489181039463,0.3243376570953694,-0.1433870517779429,0.3390008294702908,0.4148831623695226,0.5220028767345308,0.6862412654041135,0.2985105692029004,0.3593460609927369,0.4501842376788677,0.6141948055733337,-3.448028782304033,-3.0521951577961843,-2.493418776891112,-1.6366871331456934,-3.5928054176108275,-3.281229527286915,-2.815980188875087,-1.9759729308772516,0.7906005888402571,0.149149149149149,0.6202202202202202,DiagonalCMA
0.7659553545751562,0.8284443251902991,0.0350166353830553,0.0465766997258966,1.3301317901648089,0.8989851128956895,0.8407057170561002,1.0470292430971475,0.9903913059284676,-1.6677788188315603,2.4120727833113094,1.0,0.03,0.0099999999999999,3.057349896480332,0.0190999999999999,0.0195999999999999,0.9746365914786967,0.0673999999999999,0.0596,1.1311725476896133,0.3229938165793652,0.7588859884681882,0.2305445677511857,0.2699897555933083,-0.0563059582392002,0.165451669351671,0.2554928208670047,0.3524505200115693,0.5398416225830336,0.1577273803412655,0.2419559965114011,0.3349477812427555,0.5207710658009721,-4.353327813799288,-3.883638640931692,-3.3778697796530026,-2.400364632191927,-4.313853364534685,-3.882463745051208,-3.406189641082764,-2.454460472583773,0.7332071129665378,-0.7037037037037035,0.466066066066066,modde
0.4779962300576844,0.7314445832665741,0.0241931527543497,0.0434237719832783,1.794959920375011,0.5752893108796414,0.7951087152959252,1.351549771084957,0.9047475195230028,-0.618182458814047,-0.2621173876571067,2.0,0.0997,0.1,0.997,0.175,0.1276999999999999,1.3717766398892486,0.2474999999999999,0.1483,1.6698654555469576,0.1093236845849441,0.6795394779731965,0.120612998283674,0.3060754152778262,-0.1471765510103424,1.112814075324631,1.1651764621784522,1.116782280373027,1.0460010499914545,1.4711609412600009,1.4317380014541214,1.2889882289707384,1.0689063570134536,0.5884843487256113,0.8616264754308022,0.6091816032543382,0.2399583528536703,2.413147185495667,2.211235025288872,1.4801027117500378,0.3529108441530283,0.7805714184976361,0.1931931931931931,0.5751751751751751,modde
0.8167679932208303,0.676042397981994,0.0117007949339423,0.066677737516812,5.698760944123594,0.8362695270122451,0.8895964663043212,7.224496716140848,0.9171919983719248,-0.3780970924665813,-0.5800113417262931,1.0,0.0751,0.0672999999999999,1.1165791383175685,0.0950999999999999,0.0977,0.973680168122485,0.1109999999999999,0.1018,1.0904429803861433,0.3000162408308588,0.7724129581368331,0.2448451201542005,0.2546853844149534,-0.0998053882566432,0.1631169544989008,0.4827000766554163,0.6898038656411277,0.7878365743946751,0.1545641411411474,0.2943428629121564,0.6274803217444104,0.7349234790859624,-4.365507084771315,-2.698434654841239,-1.6181014515737755,-1.106727132544424,-4.330055078898386,-3.6141558841304944,-1.9079175943484727,-1.3576373747130404,0.7103546692564258,-0.3233233233233231,0.4012012012012011,modde
0.4112116631921985,0.8511300167968987,0.0254481956680798,0.031956381995217,1.2558088401843583,0.4494246849593554,0.8175188964020519,1.023710484839884,0.9413260015355316,-1.2268059972582903,0.663617703567407,3.2,0.0938,0.1,0.938,0.1914,0.1171999999999999,1.6332407377607574,0.1971,0.1016,1.939894397235188,0.1323274103408317,0.6693163282326197,0.1224012363794899,0.3143555942698139,-0.1071222904409748,0.9609873875785514,1.109778075693683,1.0954252846057209,1.0394127325729885,1.1103960363460423,1.3135958634547324,1.154015914182983,1.039520964995298,-0.2035086529596428,0.5726514115233323,0.4977773923496981,0.2055913443472231,0.5651349643593926,1.6061557483802864,0.7888272614356729,0.2024109705343824,0.7465327720531902,-0.047047047047047,0.5640640640640641,DiagonalCMA
0.399745116049695,0.8535418163060259,0.0126832446310761,0.0367378620085903,2.897641716050969,0.4294943873502648,0.8148324335218555,1.838769755218292,0.9467063745363932,-1.9336582519642136,3.3306278296565592,1.6,0.0670999999999999,0.0613999999999999,1.0933149056761475,0.0758999999999999,0.0693999999999999,1.093873496867047,0.3685999999999999,0.1331,2.770800752231685,0.1458373158929736,0.7174604668101681,0.1664539613700683,0.2831744476844998,-0.0988476114201458,0.4224359414932208,0.7077009360880364,0.7738913519980579,0.7715321539222308,0.1915107037934779,0.3594438371996538,0.5613039176029657,0.682601680409347,-3.012791940544031,-1.5247498487651214,-1.179470389239965,-1.191776646422363,-4.140828089210209,-3.2807280840701893,-2.246866801188941,-1.625614562282878,0.7793249767905295,-0.051051051051051,0.5073073073073073,modcma
0.3769922255359716,0.795288597483836,0.0049930369638639,0.0307751790967738,6.151367730604809,0.4374106847331624,0.6750645022007882,3.064122663460423,0.7663202420274332,-1.4276688709206855,2.434658825015127,2.6,0.0788999999999999,0.0501,1.575768833849329,0.1246,0.1056,1.1799672449156449,0.2761,0.2004999999999999,1.377240685608069,0.1427349352818911,0.6389247820155797,0.1159272292528729,0.3267163762442832,-0.2634037955973046,0.5677528515448453,0.659080475901421,0.7236396744651594,0.9776992416050556,0.4559128599254934,0.5627958287250909,0.6381793032836656,0.9189373248423416,-2.254769695323543,-1.778365807013077,-1.4416021265699792,-0.1163285381237668,-2.786644291634992,-2.2392179151563014,-1.8531309423895148,-0.4151709400057658,0.8295897681166858,0.101101101101101,0.560860860860861,modde
0.6950137503812692,0.7261887604288689,0.0036514910771079,0.0739857684264212,20.26292206591155,0.7016413752281799,0.9133534158051422,8.201362691579794,0.9375732894193576,-1.0667642984167234,-0.0331327259664156,1.0,0.0743,0.0139999999999999,5.332833212681933,0.0433999999999999,0.0200999999999999,2.1697418860209554,0.1893,0.1746,1.0842155919364578,0.2019759101104796,0.7588400156740462,0.2001171852396687,0.2512660982380117,-0.1011844036812684,0.5560974434121702,0.6359185223032551,0.6490277612369092,0.6867894289476013,0.5099553149800604,0.5723744307653642,0.5801267321703064,0.612631450218857,-2.315573001479032,-1.89919229691168,-1.8308089739814144,-1.63382825412443,-2.5098624393458357,-2.190166801728572,-2.150464294174111,-1.9839801932843009,0.6430540035702367,-0.2432432432432431,0.3527527527527527,modcma
0.6314769216608868,0.8313582062480531,0.0174544711610986,0.061582406614155,3.528139097568546,0.6362224809488184,0.9143514640218712,4.121957673027379,0.9744146633014246,-1.6056850121723472,1.4904795356708993,1.0,0.0674999999999999,0.0220999999999999,3.0644494198083683,0.0406999999999999,0.0393,1.0365797287405103,0.1253999999999999,0.0761,1.6483889468590989,0.1694723539689809,0.7456524500942879,0.1727952311150328,0.2646478021799243,-0.0615583476045501,0.8108152097350432,0.7366163786406275,0.7053470914799763,0.7132834371291595,0.6727150345203752,0.6494649228544419,0.6200919288013094,0.6253466502670341,-0.9868594316670256,-1.373910797085183,-1.5370245768630049,-1.4956253085310498,-1.6762209622062034,-1.7953249633850017,-1.9457706517946125,-1.9188578357527448,0.6176586040756676,-0.4634634634634632,0.4189189189189188,modcma
0.8909237537972337,0.6837691588482442,0.0148290813552891,0.0771480187464361,5.202082684347348,0.8938886970471784,0.9840698626111362,2.6914231039043397,0.994328671280066,-0.6348280679112097,-0.7641913711667575,1.0,0.0535,0.0272999999999999,1.969132125856264,0.0475999999999999,0.0290999999999999,1.6392655367231637,0.0311,0.0298,1.045036273754494,0.2254061465935367,0.7410771228160173,0.2290463856965154,0.2695338224487181,-0.0670383062651752,0.2745820669758341,0.4733915035396527,0.6424946880877571,0.7094118711233645,0.2253508753377179,0.3585901067491183,0.5290864282842929,0.6267637682333814,-3.784063425284121,-2.7469987135955494,-1.8648864568805013,-1.5158208157095665,-3.967511356340932,-3.2851070059039698,-2.411875328148379,-1.9115986785233905,0.7908855468881482,-0.4474474474474472,0.4547547547547547,DiagonalCMA
0.5804631324250703,0.6949239925831909,0.0402760821467075,0.0424047135335815,1.05287117357978,0.7055699228309426,0.7216583371442825,3.0468802554602066,0.8888333634113451,-0.9409147048048444,0.0825963633891917,1.6,0.048,0.026,1.847693101225016,0.0472999999999999,0.0542999999999999,0.8704180158600279,0.2046999999999999,0.1950999999999999,1.049256744578126,0.1917163670459183,0.7524781868670456,0.1870319181031728,0.2574954896145696,-0.1416559899209613,0.1575716970783037,0.2543491217178742,0.3654849127510304,0.6175285988707324,0.1515511145493989,0.2441994063366235,0.3474835033214299,0.56981065843999,-4.394432873048143,-3.889605279077461,-3.309876891270618,-1.9951193272602157,-4.345488700690558,-3.8709750532048375,-3.3419846359082555,-2.203295496703011,0.7332706443217735,-0.079079079079079,0.3982982982982982,modcma
0.8866377785356224,0.686542755937094,0.0280720246228583,0.0610546221564435,2.17488511996306,0.8872468936313649,0.9690309665597712,2.100829013415339,0.9732976207121118,-0.5734076551122498,-0.3474012556382004,3.2,0.0457999999999999,0.0455999999999999,1.0080081925243216,0.0549999999999999,0.0458999999999999,1.1992115744038243,0.0685999999999999,0.0693,0.9897274870624656,0.2340237890089312,0.6882898587964931,0.1855493233879778,0.3096975738511438,-0.0967693948305576,0.1855484489302791,0.4010290423663464,0.6028710830811634,0.7335649918082334,0.1674259201685808,0.2904523370601861,0.4873895105780967,0.6567558472768067,-4.24849569455061,-3.124465334286713,-2.071576401449409,-1.389827669466554,-4.264179853943391,-3.634081710029679,-2.6254305611685185,-1.7579856892529704,0.7861140891563655,-0.2632632632632631,0.5267267267267267,modcma
0.7654052656894523,0.7917617965823763,0.0319403261726583,0.0499330159494422,1.5633169955451822,0.7939184333531584,0.9069674411207448,7.804684769332875,0.9709541603735796,-1.280363835906805,1.192140809062702,1.0,0.0374,0.0101999999999999,3.669047619047619,0.0430999999999999,0.0187,2.312367856578383,0.1373,0.1044,1.315110271442517,0.360815707920333,0.7884172800584703,0.2609368787130504,0.2478247525759936,-0.0721998912817849,0.180771583275159,0.2883619384134285,0.411273730580877,0.5918525847769157,0.1623518319197697,0.2571483139271847,0.3665769039737619,0.5412766982766823,-4.273412509943144,-3.712180371425494,-3.0710248331281345,-2.129055878731831,-4.290167173969231,-3.804652836863222,-3.2441936219913914,-2.349437404164969,0.6492998478881723,-0.6756756756756753,0.3779779779779779,modcma
